CustomerID,Recency,Frequency,MonetaryValue,Length,R,F,M,L,RFM_segment,RFM_score
15808.0,306,3,109.05000000000001,20.666666666666668,1,5,5,5,1555,16
15809.0,184,3,55.3,39.0,1,3,3,2,1332,9
15810.0,170,2,37.400000000000006,62.5,1,4,4,3,1443,12
15811.0,298,2,57.599999999999994,33.0,1,5,5,1,1551,12
15812.0,107,4,488.25000000000006,52.25,2,3,4,3,2343,12
15813.0,208,1,14.850000000000001,31.0,1,3,4,5,1345,13
15814.0,17,3,72.66,10.666666666666666,4,4,4,5,4445,17
15815.0,141,3,200.7,39.333333333333336,2,3,5,3,2353,13
15819.0,131,1,20.8,68.0,2,5,4,2,2542,13
15821.0,44,1,3.1,17.0,3,4,3,5,3435,15
15826.0,56,1,13.200000000000001,0.0,2,4,4,3,2443,13
15827.0,73,12,207.25,24.583333333333332,2,4,4,1,2441,11
15829.0,99,1,6.72,41.0,2,3,3,5,2335,13
15831.0,58,1,7.5,65.0,2,4,3,2,2432,11
15834.0,277,1,125.0,0.0,1,5,5,3,1553,14
15835.0,260,1,15.0,70.0,1,3,4,2,1342,10
15838.0,11,18,3214.16,19.5,4,5,5,1,4551,15
15839.0,33,2,27.660000000000004,57.0,3,4,4,4,3444,15
15841.0,73,1,78.96000000000001,13.0,2,3,4,2,2342,11
15845.0,18,6,157.5,39.833333333333336,4,5,5,1,4551,15
15852.0,187,1,57.5,10.0,1,2,1,5,1215,9
15854.0,4,9,722.3500000000001,30.0,5,5,5,1,5551,16
15855.0,137,4,25.15,31.5,2,4,3,4,2434,13
15856.0,4,26,890.6600000000001,13.461538461538462,5,5,5,1,5551,16
15858.0,16,2,10.24,30.5,4,5,4,1,4541,14
15860.0,41,5,36.230000000000004,24.0,3,5,4,1,3541,13
15861.0,12,6,186.62,5.333333333333333,4,5,5,2,4552,16
15864.0,22,3,436.08000000000004,25.333333333333332,4,2,4,2,4242,12
15865.0,41,1,83.2,48.0,3,3,3,3,3333,12
15867.0,5,14,153.84,25.571428571428573,5,5,5,1,5551,16
15869.0,277,1,7.5,0.0,1,2,1,5,1215,9
15872.0,15,1,2.1,0.0,4,4,2,5,4425,15
15874.0,178,5,232.25,20.8,1,4,5,3,1453,13
15877.0,2,1,5.0,16.0,5,5,3,5,5535,18
15881.0,312,4,50.599999999999994,12.75,1,2,3,5,1235,11
15882.0,199,2,60.300000000000004,0.0,1,2,3,3,1233,9
15883.0,2,1,14.22,31.0,5,3,2,5,5325,15
15885.0,93,1,15.0,0.0,2,2,2,3,2223,9
15897.0,194,1,9.75,0.0,1,2,1,5,1215,9
15898.0,227,2,314.75,19.0,1,4,4,1,1441,10
15901.0,17,1,1.25,61.0,4,4,2,4,4424,14
15903.0,10,5,507.0,26.4,4,4,5,2,4452,15
15906.0,20,4,23.950000000000003,20.75,4,5,4,2,4542,15
15907.0,177,1,7.95,33.0,1,5,3,3,1533,12
15910.0,1,6,40.410000000000004,34.166666666666664,5,5,4,1,5541,15
15912.0,178,1,30.0,54.0,1,2,2,5,1225,10
15916.0,16,5,102.38,30.0,4,5,4,1,4541,14
15920.0,154,3,7.67,0.0,2,4,1,5,2415,12
15932.0,88,6,105.0,33.0,2,4,5,2,2452,13
15933.0,21,2,32.550000000000004,32.0,4,4,4,5,4445,17
15935.0,239,1,15.8,2.0,1,1,2,5,1125,9
15938.0,201,3,150.0,40.333333333333336,1,2,2,3,1223,8
15939.0,90,14,870.02,16.857142857142858,2,4,5,2,2452,13
15948.0,8,1,19.8,35.0,5,4,4,5,5445,18
15949.0,17,1,15.12,54.0,4,2,2,5,4225,13
15950.0,32,2,45.8,36.5,3,4,4,1,3441,12
15952.0,34,2,8.05,50.0,3,4,3,3,3433,13
15953.0,15,6,155.2,34.0,4,4,4,1,4441,13
15955.0,24,10,241.14000000000001,13.2,3,5,5,1,3551,14
15963.0,20,1,15.0,25.0,4,2,2,5,4225,13
15965.0,17,2,26.35,5.5,4,4,3,1,4431,12
15969.0,3,1,25.200000000000003,47.0,5,2,3,3,5233,13
15971.0,17,10,2122.95,20.5,4,3,5,2,4352,14
15974.0,39,6,105.72999999999999,41.0,3,5,5,2,3552,15
15976.0,165,1,10.2,54.0,1,4,2,5,1425,12
15977.0,17,1,12.600000000000001,21.0,4,4,4,5,4445,17
15980.0,89,1,39.599999999999994,0.0,2,3,5,3,2353,13
15981.0,25,7,310.29999999999995,40.57142857142857,3,4,5,2,3452,14
15983.0,361,2,11.75,6.0,1,4,4,1,1441,10
15984.0,3,8,164.39,29.75,5,5,5,1,5551,16
15987.0,121,4,482.79,24.25,2,5,4,1,2541,12
15993.0,9,6,70.6,5.333333333333333,4,5,5,5,4555,19
15996.0,88,3,29.15,32.666666666666664,2,5,4,2,2542,13
15998.0,37,1,9.75,50.0,3,5,5,1,3551,14
16000.0,3,2,4048.5,0.0,5,1,5,5,5155,16
16003.0,30,2,40.599999999999994,15.5,3,4,5,1,3451,13
16005.0,12,1,5.95,0.0,4,5,3,2,4532,14
16007.0,48,2,11.370000000000001,27.0,3,5,4,3,3543,15
16008.0,24,1,0.85,51.0,3,3,2,3,3323,11
16009.0,22,2,78.9,10.5,4,4,4,4,4444,16
16010.0,246,1,2.6,4.0,1,4,2,4,1424,11
16011.0,8,15,349.21,23.4,5,5,5,1,5551,16
16012.0,129,1,23.6,26.0,2,4,4,4,2444,14
16013.0,4,43,16204.48,8.209302325581396,5,5,5,1,5551,16
16015.0,4,2,86.28,22.0,5,5,3,5,5535,18
16016.0,3,5,30.610000000000003,20.8,5,5,4,1,5541,15
16019.0,47,6,388.52,22.666666666666668,3,5,5,1,3551,14
16020.0,17,1,16.5,48.0,4,3,3,5,4335,15
16027.0,92,5,410.95000000000005,41.6,2,2,4,3,2243,11
16029.0,39,60,23537.600000000002,5.266666666666667,3,5,5,1,3551,14
16033.0,6,19,303.75,18.68421052631579,5,5,5,1,5551,16
16034.0,196,1,71.4,12.0,1,2,2,4,1224,9
16037.0,270,2,38.699999999999996,44.0,1,3,3,4,1334,11
16038.0,177,1,17.700000000000003,24.0,1,2,2,3,1223,8
16041.0,141,1,478.4,0.0,2,1,5,4,2154,12
16042.0,22,3,48.6,28.333333333333332,4,4,4,1,4441,13
16043.0,211,2,84.30000000000001,53.0,1,3,3,2,1332,9
16045.0,120,2,32.7,43.0,2,4,4,3,2443,13
16048.0,373,1,5.04,0.0,1,1,2,5,1125,9
16049.0,40,2,1.46,17.0,3,5,4,5,3545,17
16057.0,96,2,29.85,0.0,2,5,5,2,2552,14
16059.0,66,2,15.85,22.5,2,5,4,1,2541,12
16063.0,260,1,15.0,0.0,1,2,2,5,1225,10
16066.0,17,4,37.78,26.5,4,4,4,4,4444,16
16070.0,22,1,20.8,9.0,4,3,3,5,4335,15
16076.0,3,8,195.82,16.0,5,5,5,3,5553,18
16079.0,17,2,510.0,11.5,4,2,4,5,4245,15
16081.0,56,1,2.95,30.0,2,5,5,1,2551,13
16085.0,23,2,10.12,27.5,3,5,4,2,3542,14
16086.0,59,1,12.600000000000001,38.0,2,3,4,1,2341,10
16091.0,155,1,20.8,43.0,2,2,2,5,2225,11
16092.0,197,1,10.08,56.0,1,3,3,4,1334,11
16094.0,12,1,45.0,17.0,4,4,4,3,4443,15
16098.0,88,6,159.9,34.666666666666664,2,4,4,2,2442,12
16102.0,42,2,93.4,42.5,3,3,4,4,3344,14
16103.0,158,3,77.1,24.666666666666668,2,3,4,2,2342,11
16107.0,18,6,576.5999999999999,27.0,4,3,5,3,4353,15
16110.0,262,1,0.42,48.0,1,5,4,2,1542,12
16112.0,143,2,27.04,8.0,2,2,1,3,2213,8
16115.0,10,7,47.26,39.857142857142854,4,5,4,2,4542,15
16119.0,8,1,10.08,64.0,5,2,2,5,5225,14
16120.0,59,3,170.55,0.0,2,3,4,5,2345,14
16122.0,73,2,133.92000000000002,36.0,2,3,3,2,2332,10
16128.0,18,3,80.68,41.666666666666664,4,4,4,2,4442,14
16131.0,52,3,62.0,31.666666666666668,3,4,5,3,3453,15
16133.0,4,32,1574.57,9.375,5,5,5,1,5551,16
16136.0,60,1,34.68,18.0,2,3,3,3,2333,11
16143.0,303,2,26.0,32.5,1,4,5,1,1451,11
16145.0,9,10,205.65,34.8,4,5,5,1,4551,15
16146.0,157,2,177.0,37.0,2,2,3,5,2235,12
16150.0,43,3,51.3,28.666666666666668,3,4,4,1,3441,12
16153.0,50,3,49.8,55.666666666666664,3,4,4,1,3441,12
16156.0,9,8,144.67,37.125,4,5,5,1,4551,15
16157.0,16,2,74.25,28.0,4,2,3,5,4235,14
16160.0,65,1,64.19999999999999,20.0,2,2,4,5,2245,13
16161.0,2,18,229.95,19.833333333333332,5,5,5,1,5551,16
16164.0,17,2,34.8,12.5,4,3,3,5,4335,15
16168.0,11,25,1378.3600000000001,13.92,4,4,5,1,4451,14
16169.0,8,3,58.31999999999999,22.333333333333332,5,4,4,5,5445,18
16170.0,51,5,79.58,38.8,3,5,4,3,3543,15
16172.0,95,3,88.88000000000001,48.0,2,4,4,4,2444,14
16173.0,16,5,93.10000000000001,16.0,4,4,4,4,4444,16
16174.0,126,2,424.8,12.0,2,2,4,5,2245,13
16175.0,169,2,19.919999999999998,35.0,1,4,4,4,1444,13
16180.0,100,7,315.35,21.428571428571427,2,5,5,3,2553,15
16182.0,72,1,23.0,57.0,2,2,5,3,2253,12
16184.0,64,5,104.45,29.0,2,3,4,4,2344,13
16186.0,23,10,152.22,21.5,3,5,5,1,3551,14
16187.0,32,14,450.96000000000004,17.5,3,5,5,2,3552,15
16188.0,227,1,5.04,16.0,1,4,4,3,1443,12
16189.0,16,1,17.4,69.0,4,1,1,5,4115,11
16191.0,3,11,815.4399999999999,13.0,5,5,5,1,5551,16
16201.0,3,3,55.12,35.0,5,4,4,4,5444,17
16205.0,31,2,93.3,18.0,3,4,3,4,3434,14
16206.0,55,1,29.5,69.0,3,4,3,2,3432,12
16209.0,89,4,1284.48,39.0,2,3,5,3,2353,13
16210.0,2,15,4851.4800000000005,11.933333333333334,5,5,5,1,5551,16
16214.0,253,1,33.9,16.0,1,3,4,4,1344,12
16217.0,235,1,25.200000000000003,46.0,1,2,2,5,1225,10
16218.0,115,4,274.8,34.75,2,4,5,1,2451,12
16224.0,240,1,19.799999999999997,9.0,1,4,4,3,1443,12
16225.0,150,2,27.660000000000004,13.0,2,5,4,2,2542,13
16226.0,203,2,32.7,15.5,1,1,2,5,1125,9
16230.0,190,1,16.5,30.0,1,3,3,5,1335,12
16232.0,143,2,45.15,35.5,2,3,4,3,2343,12
16233.0,330,1,35.400000000000006,36.0,1,2,3,2,1232,8
16235.0,41,2,46.839999999999996,38.0,3,3,3,2,3332,11
16240.0,24,1,20.8,53.0,3,5,5,5,3555,18
16241.0,10,11,88.25,24.09090909090909,4,5,5,1,4551,15
16242.0,8,5,98.27,33.4,5,5,5,2,5552,17
16243.0,34,1,7.5,21.0,3,3,2,5,3325,13
16249.0,53,4,98.5,46.0,3,4,4,3,3443,14
16255.0,96,5,48.5,33.0,2,5,5,1,2551,13
16258.0,127,3,368.90000000000003,30.333333333333332,2,5,5,3,2553,15
16261.0,17,2,7.790000000000001,47.5,4,4,3,2,4432,13
16265.0,9,7,218.68,36.0,4,5,5,1,4551,15
16266.0,74,6,67.0,21.666666666666668,2,4,3,4,2434,13
16271.0,3,2,15.42,14.5,5,5,4,1,5541,15
16272.0,117,1,0.55,0.0,2,2,2,5,2225,11
16279.0,21,1,17.0,65.0,4,4,4,3,4443,15
16283.0,6,4,59.07,50.0,5,5,4,3,5543,17
16284.0,31,1,0.65,19.0,3,4,3,5,3435,15
16293.0,22,5,91.85,26.2,4,4,5,1,4451,14
16295.0,10,3,50.7,18.0,4,4,4,5,4445,17
16298.0,23,1,95.4,29.0,3,2,3,3,3233,11
16306.0,294,4,42.72,18.0,1,3,3,3,1333,10
16308.0,38,2,1600.0,56.5,3,1,5,3,3153,12
16311.0,18,1,18.72,31.0,4,3,3,5,4335,15
16313.0,3,1,13.68,46.0,5,2,2,5,5225,14
16316.0,157,5,74.86,23.8,2,5,5,2,2552,14
16317.0,120,1,30.0,42.0,2,4,4,3,2443,13
16320.0,172,1,9.959999999999999,40.0,1,3,4,5,1345,13
16321.0,72,3,103.35000000000001,6.0,2,1,2,2,2122,7
16322.0,1,1,15.0,35.0,5,3,2,5,5325,15
16324.0,128,2,9.9,24.0,2,4,2,5,2425,13
16326.0,6,12,117.85,18.75,5,5,5,1,5551,16
16327.0,14,4,34.5,58.5,4,5,5,1,4551,15
16330.0,112,1,0.24,0.0,2,3,2,4,2324,11
16332.0,28,5,26.9,24.0,3,5,4,2,3542,14
16333.0,8,20,13569.36,14.75,5,3,5,1,5351,14
16341.0,25,2,66.6,30.0,3,4,4,3,3443,14
16342.0,75,3,72.36,34.333333333333336,2,2,2,4,2224,10
16343.0,16,1,15.0,0.0,4,3,2,5,4325,14
16347.0,11,1,5.95,25.0,4,4,3,5,4435,16
16348.0,32,6,62.29,34.166666666666664,3,5,4,3,3543,15
16350.0,21,2,50.25000000000001,31.5,4,3,4,1,4341,12
16352.0,18,1,15.0,20.0,4,2,3,5,4235,14
16353.0,4,20,3423.0000000000005,14.1,5,4,5,1,5451,15
16354.0,63,1,29.700000000000003,9.0,2,3,2,5,2325,12
16356.0,198,2,12.299999999999999,39.0,1,3,1,4,1314,9
16357.0,162,1,39.6,51.0,1,3,3,3,1333,10
16358.0,1,2,22.68,38.5,5,4,4,3,5443,16
16359.0,7,7,561.71,34.42857142857143,5,4,4,1,5441,14
16360.0,5,5,11.25,16.2,5,5,5,4,5554,19
16361.0,10,3,30.64,20.333333333333332,4,4,3,5,4435,16
16362.0,32,4,20.5,14.25,3,4,3,5,3435,15
16365.0,18,5,250.7,10.4,4,3,4,1,4341,12
16368.0,2,1,14.040000000000001,25.0,5,4,2,5,5425,16
16369.0,18,1,10.0,62.0,4,4,4,3,4443,15
16370.0,82,3,42.8,47.333333333333336,2,5,4,4,2544,15
16372.0,33,1,3.9,0.0,3,4,2,5,3425,14
16376.0,9,1,3.75,8.0,4,5,4,5,4545,18
16378.0,247,2,27.75,31.0,1,2,2,5,1225,10
16379.0,4,3,112.91999999999999,24.666666666666668,5,4,5,5,5455,19
16389.0,53,1,15.0,24.0,3,3,4,2,3342,12
16393.0,2,12,93.0,30.0,5,5,5,1,5551,16
16394.0,57,2,120.96,28.0,2,4,4,2,2442,12
16395.0,60,2,9.240000000000002,12.0,2,5,4,2,2542,13
16401.0,1,11,429.61,29.272727272727273,5,5,5,1,5551,16
16405.0,302,1,68.0,7.0,1,1,1,5,1115,8
16407.0,13,8,120.9,37.0,4,5,5,1,4551,15
16409.0,36,2,44.9,56.5,3,5,4,2,3542,14
16416.0,26,2,135.89999999999998,14.5,3,4,4,5,3445,16
16418.0,45,1,9.95,48.0,3,4,3,3,3433,13
16419.0,113,4,117.88,22.75,2,3,4,3,2343,12
16422.0,17,49,4655.22,6.673469387755102,4,5,5,1,4551,15
16426.0,2,8,69.91,10.875,5,5,4,2,5542,16
16427.0,263,1,0.84,21.0,1,1,1,5,1115,8
16431.0,297,1,3.38,0.0,1,4,3,4,1434,12
16434.0,29,5,89.58,34.2,3,4,4,2,3442,13
16438.0,6,4,55.95,18.5,5,5,3,4,5534,17
16440.0,8,3,34.04,19.0,5,5,5,3,5553,18
16444.0,46,2,16.549999999999997,58.5,3,4,3,3,3433,13
16454.0,45,1,1.0,19.0,3,1,1,5,3115,10
16455.0,64,4,73.2,23.0,2,4,4,1,2441,11
16456.0,99,2,43.7,35.0,2,4,5,2,2452,13
16458.0,3,17,330.68,20.529411764705884,5,5,5,1,5551,16
16460.0,28,2,20.15,26.5,3,5,3,5,3535,16
16463.0,21,2,22.75,15.5,4,4,4,3,4443,15
16464.0,20,2,13.55,60.5,4,5,4,4,4544,17
16466.0,34,5,33.78,34.6,3,5,4,2,3542,14
16469.0,24,2,0.93,31.5,3,5,3,3,3533,14
16470.0,52,1,1.68,64.0,3,5,3,1,3531,12
16473.0,287,1,10.2,49.0,1,2,2,3,1223,8
16474.0,7,6,73.82000000000001,22.5,5,5,4,4,5544,18
16475.0,88,2,126.6,36.5,2,2,3,3,2233,10
16477.0,64,5,106.25000000000001,44.6,2,5,5,1,2551,13
16478.0,25,2,62.7,19.5,3,2,2,5,3225,12
16479.0,10,1,15.7,0.0,4,3,2,5,4325,14
16484.0,174,1,16.5,17.0,1,2,2,5,1225,10
16488.0,115,1,8.0,33.0,2,2,3,4,2234,11
16493.0,285,1,19.799999999999997,44.0,1,3,4,2,1342,10
16495.0,276,1,8.5,0.0,1,4,3,2,1432,10
16497.0,203,4,90.0,32.25,1,5,5,2,1552,13
16498.0,161,1,9.75,0.0,1,2,1,5,1215,9
16499.0,360,1,17.0,4.0,1,2,2,5,1225,10
16500.0,5,4,97.74000000000001,7.5,5,1,2,1,5121,9
16503.0,331,1,17.9,29.0,1,4,4,2,1442,11
16506.0,20,1,35.1,20.0,4,1,1,5,4115,11
16513.0,5,3,181.8,12.0,5,3,3,5,5335,16
16515.0,52,3,21.5,53.666666666666664,3,4,4,2,3442,13
16520.0,186,1,8.25,52.0,1,5,4,3,1543,13
16523.0,2,20,628.67,15.25,5,5,5,1,5551,16
16525.0,2,25,2216.4,14.08,5,5,5,1,5551,16
16531.0,22,5,102.0,33.6,4,4,4,1,4441,13
16533.0,19,2,8.95,23.5,4,5,4,5,4545,18
16539.0,358,1,67.5,15.0,1,3,4,1,1341,9
16549.0,10,8,24.83,13.875,4,5,5,1,4551,15
16550.0,109,3,37.05,42.0,2,5,5,2,2552,14
16551.0,96,1,18.96,34.0,2,3,3,2,2332,10
16553.0,163,11,1021.6200000000001,17.545454545454547,1,4,5,3,1453,13
16556.0,67,6,80.58,48.333333333333336,2,5,5,2,2552,14
16558.0,1,19,386.1,18.789473684210527,5,5,5,1,5551,16
16561.0,6,1,19.8,54.0,5,3,3,5,5335,16
16566.0,15,2,124.66,31.5,4,2,3,2,4232,11
16570.0,15,9,224.66,32.666666666666664,4,5,5,2,4552,16
16572.0,127,1,19.8,24.0,2,3,4,4,2344,13
16589.0,71,2,28.05,44.5,2,3,2,4,2324,11
16592.0,4,14,226.57999999999998,13.857142857142858,5,5,5,2,5552,17
16600.0,4,3,45.18,22.666666666666668,5,4,3,1,5431,13
16603.0,75,1,15.6,16.0,2,3,2,5,2325,12
16607.0,18,13,539.33,25.76923076923077,4,5,5,1,4551,15
16609.0,88,5,91.06,32.6,2,5,5,2,2552,14
16612.0,119,1,11.5,67.0,2,4,4,2,2442,12
16618.0,211,3,74.91,37.0,1,4,5,2,1452,12
16621.0,148,2,32.7,64.5,2,2,3,2,2232,9
16626.0,1,15,811.47,11.8,5,5,5,2,5552,17
16628.0,107,2,143.6,22.5,2,4,5,3,2453,14
16629.0,74,1,2.88,22.0,2,4,2,5,2425,13
16633.0,17,5,146.4,42.8,4,5,5,3,4553,17
16637.0,32,2,45.06,45.0,3,4,4,3,3443,14
16638.0,99,7,146.56,17.285714285714285,2,4,4,1,2441,11
16639.0,207,1,19.799999999999997,29.0,1,3,4,3,1343,11
16644.0,178,1,6.8,34.0,1,4,3,5,1435,13
16647.0,170,1,7.4399999999999995,35.0,1,1,1,5,1115,8
16652.0,59,5,370.98,22.0,2,4,5,3,2453,14
16653.0,16,1,59.400000000000006,55.0,4,4,4,5,4445,17
16654.0,141,2,55.2,46.5,2,2,3,2,2232,9
16655.0,18,4,321.12,41.5,4,5,5,1,4551,15
16656.0,22,14,1700.2199999999998,23.928571428571427,4,4,5,1,4451,14
16657.0,10,1,1.7399999999999998,13.0,4,5,3,2,4532,14
16660.0,16,1,17.0,0.0,4,2,4,1,4241,11
16668.0,117,4,49.379999999999995,41.5,2,2,2,2,2222,8
16669.0,24,2,10.9,27.0,3,5,4,5,3545,17
16670.0,17,9,131.42000000000002,29.22222222222222,4,5,5,1,4551,15
16671.0,28,1,152.64000000000001,7.0,3,1,4,4,3144,12
16672.0,2,19,1389.6,13.421052631578947,5,4,5,2,5452,16
16674.0,55,1,5.95,43.0,3,4,2,5,3425,14
16676.0,213,1,17.0,19.0,1,4,4,1,1441,10
16678.0,3,11,246.96,25.0,5,5,5,2,5552,17
16681.0,73,5,394.56,35.6,2,3,4,3,2343,12
16682.0,5,4,128.96,45.25,5,3,4,3,5343,15
16684.0,4,26,7474.72,13.307692307692308,5,5,5,1,5551,16
16685.0,61,1,8.25,0.0,2,4,2,5,2425,13
16686.0,47,5,37.45,43.0,3,5,5,1,3551,14
16688.0,1,3,53.24,19.333333333333332,5,4,4,5,5445,18
16689.0,76,1,34.0,6.0,2,1,2,5,2125,10
16692.0,256,1,150.0,32.0,1,1,4,5,1145,11
16696.0,135,3,283.8,37.0,2,1,3,4,2134,10
16698.0,227,1,816.0,26.0,1,1,4,5,1145,11
16700.0,9,12,266.53,29.416666666666668,4,5,5,1,4551,15
16701.0,9,11,689.86,24.818181818181817,4,5,5,1,4551,15
16705.0,1,19,1314.42,18.57894736842105,5,5,5,1,5551,16
16706.0,37,2,22.9,38.0,3,5,3,4,3534,15
16709.0,200,3,117.3,27.0,1,4,5,3,1453,13
16710.0,19,8,86.17999999999999,32.875,4,5,5,1,4551,15
16711.0,3,2,327.24,39.0,5,2,4,1,5241,12
16712.0,9,8,351.64,23.25,4,5,5,2,4552,16
16713.0,19,14,343.28,24.285714285714285,4,5,5,1,4551,15
16714.0,317,1,9.95,0.0,1,4,4,4,1444,13
16716.0,267,1,166.8,44.0,1,1,3,5,1135,10
16717.0,24,4,151.22,36.75,3,5,5,1,3551,14
16719.0,15,4,42.6,47.25,4,5,4,1,4541,14
16722.0,17,11,265.69,24.272727272727273,4,5,5,1,4551,15
16723.0,91,1,165.0,16.0,2,3,3,5,2335,13
16725.0,302,6,28.5,11.166666666666666,1,5,3,5,1535,14
16726.0,294,2,15.45,33.0,1,5,4,1,1541,11
16728.0,167,3,25.05,32.333333333333336,1,5,4,3,1543,13
16729.0,38,20,245.52,9.7,3,5,5,3,3553,16
16734.0,52,2,17.95,30.5,3,3,3,5,3335,14
16735.0,79,2,36.7,10.0,2,4,5,2,2452,13
16743.0,113,4,34.769999999999996,39.75,2,5,5,1,2551,13
16744.0,11,6,14.35,26.5,4,5,4,3,4543,16
16745.0,87,16,547.28,13.625,2,5,5,2,2552,14
16746.0,5,17,256.01,20.294117647058822,5,5,5,1,5551,16
16747.0,38,1,28.080000000000002,30.0,3,3,3,5,3335,14
16748.0,18,2,55.5,22.0,4,4,4,1,4441,13
16750.0,45,3,12.09,29.666666666666668,3,4,3,3,3433,13
16759.0,8,2,41.5,11.5,5,3,3,5,5335,16
16762.0,20,1,15.0,26.0,4,4,4,4,4444,16
16764.0,4,12,44.29,11.166666666666666,5,5,5,4,5554,19
16766.0,273,1,25.200000000000003,0.0,1,3,4,5,1345,13
16767.0,31,10,402.93,28.4,3,5,5,2,3552,15
16768.0,48,1,12.75,55.0,3,3,2,2,3322,10
16770.0,313,2,30.349999999999998,28.5,1,5,3,1,1531,10
16771.0,33,3,22.93,34.333333333333336,3,5,5,1,3551,14
16774.0,68,3,44.5,36.333333333333336,2,3,3,4,2334,12
16775.0,10,9,74.45,29.666666666666668,4,5,4,1,4541,14
16779.0,2,21,1171.33,16.904761904761905,5,5,5,1,5551,16
16782.0,10,12,210.35,29.0,4,5,5,1,4551,15
16790.0,4,5,102.15,6.4,5,4,4,5,5445,18
16791.0,29,5,25.87,42.0,3,5,4,1,3541,13
16792.0,282,1,9.95,0.0,1,1,1,5,1115,8
16794.0,1,9,51.65,19.444444444444443,5,5,4,3,5543,17
16801.0,163,3,52.45,36.0,1,4,4,4,1444,13
16804.0,23,1,6.959999999999999,0.0,3,4,3,2,3432,12
16806.0,103,3,25.240000000000002,44.666666666666664,2,4,3,4,2434,13
16807.0,216,1,16.5,55.0,1,4,4,4,1444,13
16809.0,23,2,11.74,45.5,3,5,3,2,3532,13
16811.0,5,1,14.850000000000001,12.0,5,2,3,5,5235,15
16813.0,8,9,65.12,21.333333333333332,5,5,4,3,5543,17
16814.0,14,20,507.6,17.25,4,5,5,1,4551,15
16816.0,103,2,33.45,45.0,2,2,2,2,2222,8
16817.0,3,6,110.80000000000001,20.5,5,4,4,1,5441,14
16818.0,11,10,167.04999999999998,19.0,4,5,5,3,4553,17
16828.0,93,1,15.0,19.0,2,1,1,5,2115,9
16832.0,184,2,79.45,16.5,1,1,1,5,1115,8
16833.0,260,1,17.4,0.0,1,3,4,1,1341,9
16837.0,31,9,434.66,12.555555555555555,3,5,5,3,3553,16
16839.0,9,33,3575.24,10.424242424242424,4,5,5,1,4551,15
16841.0,137,3,24.119999999999997,25.0,2,4,4,2,2442,12
16842.0,101,1,8.5,54.0,2,4,4,3,2443,13
16843.0,43,15,391.18,18.6,3,5,5,2,3552,15
16851.0,4,2,18.659999999999997,23.5,5,2,2,5,5225,14
16855.0,24,1,19.799999999999997,19.0,3,2,2,5,3225,12
16866.0,141,2,90.0,9.5,2,1,1,5,2115,9
16869.0,23,2,12.42,18.5,3,5,3,3,3533,14
16871.0,22,4,119.9,31.75,4,5,5,2,4552,16
16872.0,77,1,49.95,28.0,2,1,3,4,2134,10
16873.0,5,4,102.0,59.5,5,5,5,1,5551,16
16875.0,296,2,27.78,21.5,1,4,5,2,1452,12
16877.0,12,4,16.24,20.5,4,5,3,3,4533,15
16880.0,31,6,39.66,26.0,3,5,4,3,3543,15
16884.0,38,1,17.700000000000003,0.0,3,2,2,5,3225,12
16885.0,15,1,1.68,35.0,4,4,2,1,4421,11
16889.0,195,1,9.959999999999999,48.0,1,5,4,4,1544,14
16891.0,2,3,19.490000000000002,46.0,5,5,3,1,5531,14
16892.0,1,3,44.3,9.333333333333334,5,4,3,3,5433,15
16897.0,299,1,5.9,14.0,1,3,2,5,1325,11
16899.0,8,4,55.55,49.25,5,5,4,1,5541,15
16900.0,17,2,33.39,22.5,4,4,3,5,4435,16
16904.0,4,15,233.95000000000002,23.733333333333334,5,5,5,1,5551,16
16905.0,5,4,33.9,16.0,5,5,5,1,5551,16
16906.0,187,2,22.5,30.0,1,4,3,3,1433,11
16907.0,234,1,8.5,55.0,1,5,3,1,1531,10
16910.0,4,7,25.21,12.0,5,5,4,4,5544,18
16912.0,29,6,161.6,22.666666666666668,3,4,5,2,3452,14
16915.0,9,3,39.65,37.0,4,3,3,2,4332,12
16918.0,49,4,60.50000000000001,27.25,3,5,4,2,3542,14
16919.0,156,9,192.45,10.666666666666666,2,5,5,3,2553,15
16923.0,12,18,446.3,18.944444444444443,4,5,5,1,4551,15
16924.0,21,2,2.21,31.0,4,4,3,5,4435,16
16928.0,80,16,201.49,17.8125,2,5,5,2,2552,14
16929.0,4,6,105.98,24.666666666666668,5,4,4,3,5443,16
16930.0,26,2,13.4,21.0,3,3,2,5,3325,13
16931.0,5,20,86.49000000000001,17.7,5,5,5,1,5551,16
16934.0,55,1,23.85,0.0,3,4,3,5,3435,15
16938.0,180,1,9.75,0.0,1,5,5,1,1551,12
16942.0,13,7,56.55,15.714285714285714,4,5,4,3,4543,16
16943.0,212,2,98.8,53.0,1,3,3,4,1334,11
16945.0,22,17,281.61,19.41176470588235,4,5,5,1,4551,15
16948.0,262,1,31.200000000000003,63.0,1,2,2,3,1223,8
16949.0,4,4,109.44,41.5,5,4,4,1,5441,14
16950.0,57,1,50.400000000000006,67.0,2,3,4,1,2341,10
16951.0,135,1,15.0,2.0,2,4,4,3,2443,13
16952.0,109,1,10.5,0.0,2,2,1,5,2215,10
16954.0,1,6,643.5,23.0,5,3,5,1,5351,14
16955.0,336,2,63.0,18.0,1,2,3,3,1233,9
16957.0,239,1,23.4,42.0,1,2,2,5,1225,10
16960.0,39,1,1.69,21.0,3,4,3,3,3433,13
